battery_level,battery_health,battery_drop_rate,battery_trend,temperature,motor_current,cpu_load,velocity,anomaly_type
83.25,38.12,1.19,-2.45,51.12,4.21,41.3,0.64,BATTERY_DEGRADATION
83.47,38.12,1.08,-2.27,50.13,4.28,27.94,0.46,Normal
82.25,38.12,1.22,-2.3,49.61,3.92,26.6,0.63,Normal
80.79,38.12,1.46,-2.68,49.02,4.07,27.84,1.07,Normal
79.23,38.12,1.56,-3.03,48.02,4.93,27.66,1.33,Normal
78.01,38.12,1.22,-2.78,48.14,5.31,30.95,1.4,Normal
76.42,38.12,1.59,-2.8,48.51,5.32,35.26,1.63,Normal
74.95,38.12,1.47,-3.06,48.86,6.26,31.61,1.78,Normal
73.04,38.12,1.91,-3.38,49.24,6.1,32.63,1.89,Normal
71.48,38.12,1.56,-3.47,49.43,6.72,32.09,1.91,Normal
69.47,38.12,2.02,-3.58,50.3,6.18,46.12,1.77,Normal
67.96,38.12,1.5,-3.52,43.68,6.21,39.93,1.66,Normal
66.5,38.12,1.46,-2.96,50.83,6.24,30.11,1.52,Normal
64.93,38.12,1.57,-3.03,51.11,5.47,37.49,1.5,Normal
63.54,38.12,1.39,-2.96,51.22,5.82,34.16,1.68,Normal
61.72,38.12,1.82,-3.21,51.06,6.25,42.27,1.74,Normal
60.17,38.12,1.55,-3.37,53.31,6.35,31.85,1.77,Normal
58.5,38.12,1.67,-3.22,54.8,6.73,33.51,1.25,Normal
56.65,38.12,1.85,-3.52,56.74,6.11,34.24,0.99,Normal
54.89,38.12,1.75,-3.61,58.07,5.91,25.02,0.81,Normal
53.68,38.12,1.21,-2.96,58.72,5.84,38.64,0.7,Normal
52.06,38.12,1.63,-2.83,59.66,5.68,32.74,0.56,Normal
50.64,38.12,1.42,-3.05,60.47,5.33,43.64,1.03,Normal
49.46,38.12,1.18,-2.6,61.72,6.79,27.05,1.34,Normal
47.98,38.12,1.48,-2.65,63.19,7.5,28.13,1.36,Normal
46.19,38.12,1.79,-3.27,64.82,7.72,28.36,1.3,Normal
44.68,38.12,1.51,-3.3,66.65,7.24,34.97,1.35,MOTOR_OVERHEATING
43.29,38.12,1.39,-2.89,67.81,8.15,38.29,1.41,MOTOR_OVERHEATING
41.54,38.12,1.75,-3.14,69.4,8.19,41.02,1.53,MOTOR_OVERHEATING
40.16,38.12,1.39,-3.14,71.31,8.44,35.97,1.45,MOTOR_OVERHEATING
38.44,38.12,1.72,-3.1,72.88,8.55,32.35,1.49,MOTOR_OVERHEATING
36.9,38.12,1.54,-3.26,74.34,8.84,43.92,1.65,MOTOR_OVERHEATING
35.27,38.12,1.63,-3.17,76.0,9.36,39.88,1.6,MOTOR_OVERHEATING
33.42,38.12,1.85,-3.48,77.46,9.27,38.68,1.52,MOTOR_OVERHEATING
31.72,38.12,1.7,-3.55,79.12,9.61,34.86,1.67,MOTOR_OVERHEATING
30.08,38.12,1.64,-3.34,81.05,9.89,27.98,1.73,MOTOR_OVERHEATING
28.32,38.12,1.76,-3.4,82.47,10.33,35.82,1.56,MOTOR_OVERHEATING
26.48,38.12,1.85,-3.61,84.22,10.37,44.9,1.11,MOTOR_OVERHEATING
24.67,38.12,1.81,-3.66,86.11,9.91,34.31,0.92,MOTOR_OVERHEATING
22.96,38.12,1.7,-3.51,87.53,10.2,41.99,0.74,MOTOR_OVERHEATING
21.72,38.12,1.24,-2.95,88.62,9.46,41.72,0.54,MOTOR_OVERHEATING
20.3,38.12,1.42,-2.66,89.93,9.36,35.43,0.51,MOTOR_OVERHEATING
18.81,38.12,1.5,-2.91,90.64,9.98,29.21,0.58,MOTOR_OVERHEATING
19.67,38.12,0.0,-0.63,91.32,10.42,38.15,0.71,MOTOR_OVERHEATING
20.6,38.12,0.0,1.8,92.55,10.27,40.92,1.01,MOTOR_OVERHEATING
21.74,38.12,0.0,2.06,94.14,11.47,30.03,1.18,MOTOR_OVERHEATING
22.66,38.12,0.0,2.05,95.32,11.76,36.1,1.19,MOTOR_OVERHEATING
23.79,38.12,0.0,2.05,96.89,11.94,40.6,1.15,MOTOR_OVERHEATING
24.79,38.12,0.0,2.13,98.34,12.06,41.73,1.33,MOTOR_OVERHEATING
25.61,38.12,0.0,1.82,100.24,12.17,33.38,1.24,MOTOR_OVERHEATING
26.63,38.12,0.0,1.85,101.45,12.72,29.72,1.27,MOTOR_OVERHEATING
27.53,38.12,0.0,1.92,103.15,12.57,26.4,1.25,MOTOR_OVERHEATING
28.56,38.12,0.0,1.93,49.09,5.06,39.63,1.26,Normal
29.73,38.12,0.0,2.2,49.31,5.67,27.92,1.52,Normal
30.69,38.12,0.0,2.13,49.31,5.72,32.33,1.52,Normal
31.88,38.12,0.0,2.15,49.5,6.11,32.22,1.45,Normal
32.74,38.12,0.0,2.04,49.46,5.84,45.92,1.51,Normal
33.55,38.12,0.0,1.68,50.31,5.68,36.57,1.13,Normal
34.69,38.12,0.0,1.95,50.16,5.2,29.23,0.93,Normal
35.82,38.12,0.0,2.27,50.1,4.71,24.55,0.69,Normal
36.7,38.12,0.0,2.02,49.54,4.25,38.6,0.63,Normal
37.6,38.12,0.0,1.78,49.3,4.05,24.09,0.57,Normal
38.6,38.12,0.0,1.9,48.61,4.14,30.42,1.05,Normal
39.4,38.12,0.0,1.8,47.95,4.69,36.89,1.3,Normal
40.22,38.12,0.0,1.62,48.06,5.26,33.02,1.44,Normal
41.29,38.12,0.0,1.89,48.04,5.74,31.93,1.58,Normal
42.28,38.12,0.0,2.06,48.6,5.88,42.97,1.43,Normal
43.21,38.12,0.0,1.92,49.49,5.53,37.98,1.36,Normal
44.15,38.12,0.0,1.87,49.39,6.7,32.45,3.98,ABNORMAL_VELOCITY
44.97,38.12,0.0,1.76,49.23,6.66,29.52,0.0,ABNORMAL_VELOCITY
46.05,38.12,0.0,1.9,48.98,7.12,28.29,0.1,Normal
47.12,38.12,0.0,2.15,49.05,6.87,38.15,3.61,ABNORMAL_VELOCITY
47.92,38.12,0.0,1.87,49.79,7.27,27.24,4.5,ABNORMAL_VELOCITY
49.11,38.12,0.0,1.99,50.33,7.17,30.19,0.0,ABNORMAL_VELOCITY
50.2,38.12,0.0,2.28,50.49,7.38,45.41,3.36,ABNORMAL_VELOCITY
51.34,38.12,0.0,2.23,51.22,6.57,29.42,3.54,ABNORMAL_VELOCITY
52.52,38.12,0.0,2.32,51.19,6.58,40.57,0.04,ABNORMAL_VELOCITY
53.46,38.12,0.0,2.11,51.37,7.45,33.18,0.0,ABNORMAL_VELOCITY
54.52,38.12,0.0,2.0,51.75,6.05,28.98,3.49,ABNORMAL_VELOCITY
55.58,38.12,0.0,2.12,51.5,5.81,27.73,0.0,ABNORMAL_VELOCITY
56.73,38.12,0.0,2.2,51.1,5.25,25.43,3.59,ABNORMAL_VELOCITY
57.86,38.12,0.0,2.29,49.94,5.16,25.0,0.0,ABNORMAL_VELOCITY
58.96,38.12,0.0,2.24,49.55,5.47,25.37,3.44,ABNORMAL_VELOCITY
59.97,38.12,0.0,2.11,48.81,5.24,40.75,3.82,ABNORMAL_VELOCITY
60.8,38.12,0.0,1.84,48.79,5.67,29.87,3.17,ABNORMAL_VELOCITY
61.81,38.12,0.0,1.84,48.58,5.85,27.15,0.0,ABNORMAL_VELOCITY
62.72,38.12,0.0,1.92,48.62,6.14,38.61,3.87,ABNORMAL_VELOCITY
63.56,38.12,0.0,1.75,48.81,6.71,44.6,3.34,ABNORMAL_VELOCITY
64.65,38.12,0.0,1.93,49.84,7.33,30.89,0.0,ABNORMAL_VELOCITY
65.59,38.12,0.0,2.03,50.31,7.22,38.46,0.0,ABNORMAL_VELOCITY
66.61,38.12,0.0,1.96,50.46,7.11,33.22,0.0,ABNORMAL_VELOCITY
67.56,38.12,0.0,1.97,50.35,6.39,28.31,0.0,ABNORMAL_VELOCITY
68.59,38.12,0.0,1.98,49.98,6.21,45.34,0.0,ABNORMAL_VELOCITY
69.49,38.12,0.0,1.93,50.24,6.77,38.28,4.21,ABNORMAL_VELOCITY
70.61,38.12,0.0,2.02,50.22,6.46,28.67,3.33,ABNORMAL_VELOCITY
71.69,38.12,0.0,2.2,49.97,5.74,36.84,3.63,ABNORMAL_VELOCITY
72.76,38.12,0.0,2.14,49.92,6.61,30.2,3.13,ABNORMAL_VELOCITY
73.83,38.12,0.0,2.14,49.52,6.46,30.86,0.0,ABNORMAL_VELOCITY
74.67,38.12,0.0,1.91,49.42,5.51,33.31,2.77,ABNORMAL_VELOCITY
75.54,38.12,0.0,1.7,49.3,5.0,41.62,2.64,ABNORMAL_VELOCITY
76.69,38.12,0.0,2.02,49.17,4.66,31.27,0.0,ABNORMAL_VELOCITY
77.85,38.12,0.0,2.32,48.61,4.63,24.37,3.08,ABNORMAL_VELOCITY
78.77,38.12,0.0,2.08,47.49,4.75,36.58,2.53,ABNORMAL_VELOCITY
79.74,38.12,0.0,1.89,47.19,5.06,44.33,4.06,ABNORMAL_VELOCITY
80.92,38.12,0.0,2.15,47.58,5.1,36.3,1.23,ABNORMAL_VELOCITY
81.86,38.12,0.0,2.12,47.71,5.41,32.92,1.27,Normal
83.06,38.12,0.0,2.14,47.9,5.56,29.18,1.54,Normal
84.23,38.12,0.0,2.36,48.28,5.96,40.34,1.39,Normal
85.1,38.12,0.0,2.04,48.8,5.83,32.4,1.56,Normal
86.04,38.12,0.0,1.81,49.4,5.75,40.38,1.41,Normal
86.85,38.12,0.0,1.75,50.01,5.33,39.66,1.45,Normal
88.04,38.12,0.0,2.0,49.98,5.6,32.99,1.53,Normal
88.91,38.12,0.0,2.06,49.74,5.74,42.98,1.55,Normal
89.75,38.12,0.0,1.71,49.88,6.1,37.79,1.69,Normal
90.61,38.12,0.0,1.7,49.96,6.2,41.56,1.69,Normal
91.04,38.12,0.0,1.28,50.17,6.24,37.12,1.65,Normal
91.54,38.12,0.0,0.93,50.68,5.81,28.09,1.58,Normal
91.97,38.12,0.0,0.93,50.6,5.83,26.87,1.13,Normal
92.48,38.12,0.0,0.93,52.31,5.04,28.16,0.83,Normal
92.9,38.12,0.0,0.93,53.36,4.81,37.73,0.66,Normal
93.3,38.12,0.0,0.82,54.31,4.85,40.11,0.48,Normal
93.86,38.12,0.0,0.96,55.05,4.63,37.03,0.37,Normal
94.42,38.12,0.0,1.12,56.2,4.73,35.72,0.65,Normal
94.88,38.12,0.0,1.02,57.09,5.35,30.5,1.02,Normal
95.47,38.12,0.0,1.05,58.08,6.2,35.66,1.13,Normal
95.88,38.12,0.0,1.0,59.22,7.01,40.18,1.25,Normal
96.37,38.12,0.0,0.9,51.21,7.07,33.31,1.21,Normal
96.81,38.12,0.0,0.93,63.16,7.29,33.16,1.38,Normal
97.23,38.12,0.0,0.86,65.04,7.42,39.19,1.41,MOTOR_OVERHEATING
97.67,38.12,0.0,0.86,66.94,8.33,39.04,1.39,MOTOR_OVERHEATING
98.24,38.12,0.0,1.01,69.03,8.33,46.37,1.46,MOTOR_OVERHEATING
96.66,38.12,1.58,-1.01,71.26,8.67,32.95,1.41,MOTOR_OVERHEATING
94.83,38.12,1.83,-3.41,73.07,8.66,33.98,1.63,MOTOR_OVERHEATING
93.33,38.12,1.5,-3.33,74.51,9.02,39.03,1.64,MOTOR_OVERHEATING
91.77,38.12,1.56,-3.05,75.85,9.49,32.92,1.56,MOTOR_OVERHEATING
90.13,38.12,1.64,-3.2,77.29,9.42,35.29,1.43,MOTOR_OVERHEATING
88.72,38.12,1.41,-3.05,78.79,9.33,41.23,1.43,MOTOR_OVERHEATING
87.22,38.12,1.5,-2.91,80.46,9.35,44.09,1.11,MOTOR_OVERHEATING
85.78,38.12,1.44,-2.94,81.74,9.53,33.73,0.86,MOTOR_OVERHEATING
84.09,38.12,1.69,-3.13,83.01,9.17,32.44,0.69,MOTOR_OVERHEATING
82.72,38.12,1.37,-3.06,84.05,8.87,31.71,0.48,MOTOR_OVERHEATING
81.28,38.12,1.44,-2.82,84.85,8.99,40.63,0.45,MOTOR_OVERHEATING
80.14,38.12,1.13,-2.58,86.33,9.1,29.89,0.91,MOTOR_OVERHEATING
78.82,38.12,1.32,-2.46,87.48,10.2,29.1,1.21,MOTOR_OVERHEATING
77.46,38.12,1.36,-2.68,89.14,10.87,44.65,1.35,MOTOR_OVERHEATING
75.89,38.12,1.57,-2.93,90.8,11.04,37.44,1.39,MOTOR_OVERHEATING
74.16,38.12,1.74,-3.31,92.81,11.34,42.11,1.63,MOTOR_OVERHEATING
72.57,38.12,1.58,-3.32,94.51,11.84,29.72,1.66,MOTOR_OVERHEATING
70.95,38.12,1.63,-3.21,96.35,12.47,29.71,1.75,MOTOR_OVERHEATING
69.19,38.12,1.75,-3.38,98.04,12.28,31.85,1.8,MOTOR_OVERHEATING
67.76,38.12,1.43,-3.19,99.91,13.0,35.7,1.63,MOTOR_OVERHEATING
65.94,38.12,1.82,-3.26,101.84,12.58,41.38,1.52,MOTOR_OVERHEATING
64.34,38.12,1.6,-3.42,103.59,12.73,30.58,1.47,MOTOR_OVERHEATING
62.64,38.12,1.7,-3.3,105.23,13.24,28.61,1.47,MOTOR_OVERHEATING
60.95,38.12,1.69,-3.39,51.5,5.96,28.07,1.68,Normal
59.07,38.12,1.88,-3.57,51.02,6.37,44.99,1.66,Normal
57.27,38.12,1.79,-3.68,51.48,6.39,40.02,1.7,Normal
55.79,38.12,1.48,-3.28,51.49,6.31,44.97,1.21,Normal
54.12,38.12,1.67,-3.16,52.24,4.96,41.56,0.94,Normal
52.79,38.12,1.33,-3.0,51.66,4.61,33.31,0.77,Normal
51.67,38.12,1.12,-2.45,50.67,4.49,24.44,0.61,Normal
50.55,38.12,1.12,-2.24,49.97,4.16,31.57,0.47,Normal
49.25,38.12,1.3,-2.42,49.1,3.69,29.04,0.95,Normal
47.77,38.12,1.48,-2.78,48.51,4.44,33.99,1.21,Normal
46.33,38.12,1.44,-2.92,47.79,5.55,34.19,1.35,Normal
44.94,38.12,1.39,-2.83,48.18,5.28,41.36,1.58,Normal
43.65,38.12,1.29,-2.68,48.67,6.24,39.38,1.5,Normal
41.79,38.12,1.86,-3.15,49.12,5.72,44.68,1.47,Normal
40.11,38.12,1.68,-3.54,49.35,5.74,45.17,1.62,Normal
38.53,38.12,1.58,-3.26,49.49,6.04,35.6,1.58,Normal
35.67,37.91,1.54,-3.12,49.82,5.85,42.0,1.5,Normal
33.89,37.74,1.78,-3.32,50.16,5.75,35.34,1.44,Normal
32.37,37.52,1.51,-3.28,50.38,5.5,28.11,1.63,Normal
30.88,37.37,1.48,-2.99,46.09,5.88,40.83,1.79,Normal
29.16,37.38,1.72,-3.21,50.55,6.37,35.96,1.76,Normal
27.58,37.1,1.57,-3.29,50.94,5.94,30.69,1.66,Normal
25.71,36.85,1.86,-3.42,57.88,6.47,45.8,1.55,Normal
23.9,36.68,1.82,-3.67,51.7,6.12,45.05,1.14,Normal
21.47,36.39,1.82,-3.64,51.71,5.7,41.87,0.85,BATTERY_DEGRADATION
20.28,36.08,1.77,-3.59,51.47,5.03,38.37,0.6,BATTERY_DEGRADATION
18.82,35.91,1.46,-3.22,51.4,4.53,34.6,0.51,BATTERY_DEGRADATION
17.66,35.89,1.16,-2.62,50.46,4.3,36.54,0.42,BATTERY_DEGRADATION
18.7,38.98,0.0,-0.23,50.13,4.63,38.55,0.7,BATTERY_DEGRADATION
19.64,38.82,0.0,1.88,49.42,4.65,27.91,1.05,BATTERY_DEGRADATION
20.62,39.43,0.0,1.91,48.98,5.4,26.73,1.18,BATTERY_DEGRADATION
21.66,39.35,0.0,2.01,48.9,5.46,41.21,1.14,BATTERY_DEGRADATION
22.5,38.95,0.0,1.89,49.28,5.62,42.32,1.35,BATTERY_DEGRADATION
23.33,39.84,0.0,1.65,49.58,6.05,29.7,1.34,BATTERY_DEGRADATION
24.51,39.81,0.0,1.99,50.05,5.42,45.2,1.56,BATTERY_DEGRADATION
25.38,39.39,0.0,2.07,50.49,5.93,37.17,1.64,BATTERY_DEGRADATION
26.4,38.96,0.0,1.91,50.99,6.15,29.08,1.54,BATTERY_DEGRADATION
27.44,38.95,0.0,2.07,51.16,6.1,46.85,1.63,BATTERY_DEGRADATION
28.54,38.69,0.0,2.15,51.52,5.94,41.98,1.59,BATTERY_DEGRADATION
29.57,38.68,0.0,2.14,51.32,5.75,43.88,1.53,BATTERY_DEGRADATION
30.54,38.26,0.0,2.02,51.19,5.77,42.17,1.69,BATTERY_DEGRADATION
31.54,38.0,0.0,2.01,51.18,5.87,38.25,1.8,BATTERY_DEGRADATION
32.43,39.43,0.0,1.85,51.45,6.42,38.8,1.68,BATTERY_DEGRADATION
33.25,39.14,0.0,1.67,51.55,5.82,41.35,1.24,BATTERY_DEGRADATION
34.04,38.69,0.0,1.63,51.74,5.37,27.33,1.02,BATTERY_DEGRADATION
34.85,38.38,0.0,1.62,51.6,5.09,33.65,0.78,BATTERY_DEGRADATION
35.76,39.66,0.0,1.68,51.43,4.22,43.54,0.68,BATTERY_DEGRADATION
36.7,39.52,0.0,1.82,50.5,4.18,28.71,0.57,BATTERY_DEGRADATION
37.61,39.42,0.0,1.87,49.81,3.93,38.51,0.77,BATTERY_DEGRADATION
38.51,39.32,0.0,1.81,48.9,4.71,42.94,0.99,BATTERY_DEGRADATION
39.56,39.07,0.0,1.96,48.66,4.57,36.63,1.16,BATTERY_DEGRADATION
39.03,38.65,0.0,1.95,48.6,5.24,26.27,1.12,BATTERY_DEGRADATION
42.56,38.65,0.0,1.72,48.26,5.0,29.44,1.19,Normal
43.72,38.65,0.0,1.99,48.43,5.22,29.28,1.45,Normal
44.92,38.65,0.0,2.35,48.36,5.38,28.03,1.41,Normal
45.77,38.65,0.0,2.06,48.7,5.63,27.34,1.36,Normal
46.58,38.65,0.0,1.66,48.86,5.3,36.29,1.4,Normal
47.57,38.65,0.0,1.8,49.14,5.5,29.69,1.53,Normal
48.45,38.65,0.0,1.88,49.43,5.78,42.75,1.44,Normal
49.56,38.65,0.0,1.98,49.84,5.72,41.67,1.6,Normal
50.66,38.65,0.0,2.21,50.05,5.91,36.29,1.56,Normal
51.48,38.65,0.0,1.93,50.06,5.56,31.47,1.55,Normal
52.64,38.65,0.0,1.98,49.74,6.1,34.87,1.56,Normal
53.7,38.65,0.0,2.22,50.18,5.79,42.66,1.2,Normal
54.72,38.65,0.0,2.09,50.16,5.02,44.56,0.95,Normal
55.82,38.65,0.0,2.12,50.42,5.0,42.78,0.78,Normal
56.96,38.65,0.0,2.24,50.41,4.21,30.25,0.69,Normal
58.11,38.65,0.0,2.29,49.42,4.34,27.45,0.57,Normal
59.25,38.65,0.0,2.29,48.93,3.88,34.7,0.75,Normal
60.11,38.65,0.0,2.0,48.12,4.65,27.31,1.16,Normal
61.16,38.65,0.0,1.91,47.81,4.94,38.07,1.19,Normal
61.97,38.65,0.0,1.87,48.16,5.48,32.42,1.25,Normal
62.83,38.65,0.0,1.67,48.36,5.39,37.72,1.19,Normal
63.78,38.65,0.0,1.81,49.83,5.47,43.55,1.46,Normal
64.73,38.65,0.0,1.9,51.36,6.3,42.71,1.5,Normal
65.59,38.65,0.0,1.81,53.66,6.19,30.67,1.36,Normal
66.53,38.65,0.0,1.8,54.95,6.37,27.97,1.29,Normal
67.67,38.65,0.0,2.07,56.51,6.5,28.48,1.31,Normal
68.64,38.65,0.0,2.11,57.69,6.7,45.5,1.28,Normal
69.83,38.65,0.0,2.16,59.29,7.08,33.44,1.24,Normal
71.0,38.65,0.0,2.36,61.4,7.15,44.8,1.42,Normal
71.84,38.65,0.0,2.01,63.29,7.36,27.31,1.48,Normal
72.64,38.65,0.0,1.64,64.55,7.87,29.17,1.4,Normal
73.64,38.65,0.0,1.8,66.18,7.93,33.59,1.11,MOTOR_OVERHEATING
74.81,38.65,0.0,2.17,67.54,7.8,28.35,0.93,MOTOR_OVERHEATING
75.69,38.65,0.0,2.06,68.84,7.37,35.91,0.66,MOTOR_OVERHEATING
76.76,38.65,0.0,1.95,69.89,7.05,39.9,0.54,MOTOR_OVERHEATING
77.79,38.65,0.0,2.1,70.91,7.14,38.77,0.49,MOTOR_OVERHEATING
78.96,38.65,0.0,2.2,72.39,7.07,37.05,0.73,MOTOR_OVERHEATING
80.01,38.65,0.0,2.22,73.21,7.98,24.89,0.83,MOTOR_OVERHEATING
80.87,38.65,0.0,1.91,74.25,7.96,43.66,1.09,MOTOR_OVERHEATING
81.8,38.65,0.0,1.79,75.56,8.74,37.32,1.14,MOTOR_OVERHEATING
82.89,38.65,0.0,2.02,77.54,9.08,38.56,1.17,MOTOR_OVERHEATING
83.74,38.65,0.0,1.93,79.41,9.15,35.65,1.17,MOTOR_OVERHEATING
84.67,38.65,0.0,1.79,81.27,9.52,42.49,1.25,MOTOR_OVERHEATING
85.74,38.65,0.0,2.01,83.05,10.11,36.47,1.26,MOTOR_OVERHEATING
86.58,38.65,0.0,1.91,85.01,9.78,31.7,1.44,MOTOR_OVERHEATING
87.72,38.65,0.0,1.97,86.1,10.63,40.94,1.43,MOTOR_OVERHEATING
88.64,38.65,0.0,2.05,88.15,10.7,28.8,1.41,MOTOR_OVERHEATING
89.49,38.65,0.0,1.78,89.7,10.96,27.08,1.54,MOTOR_OVERHEATING
90.37,38.65,0.0,1.73,91.52,11.7,42.57,1.49,MOTOR_OVERHEATING
90.93,38.65,0.0,1.44,93.24,11.61,32.26,1.37,MOTOR_OVERHEATING
91.33,38.65,0.0,0.97,94.64,11.71,41.47,1.3,MOTOR_OVERHEATING
91.88,38.65,0.0,0.95,96.55,11.74,38.72,1.06,MOTOR_OVERHEATING
92.28,38.65,0.0,0.95,97.86,11.28,38.26,0.84,MOTOR_OVERHEATING
92.78,38.65,0.0,0.9,98.92,10.86,42.21,0.63,MOTOR_OVERHEATING
93.31,38.65,0.0,1.03,99.97,11.31,32.59,0.45,MOTOR_OVERHEATING
93.84,38.65,0.0,1.06,100.93,11.12,31.18,0.47,MOTOR_OVERHEATING
94.39,38.65,0.0,1.08,101.85,11.32,30.94,0.98,MOTOR_OVERHEATING
94.89,38.65,0.0,1.05,47.35,4.7,33.41,1.09,Normal
95.43,38.65,0.0,1.04,47.41,4.94,29.83,1.09,Normal
95.9,38.65,0.0,1.01,46.04,4.75,28.25,1.25,Normal
96.36,38.65,0.0,0.93,46.9,5.38,37.42,1.24,Normal
96.94,38.65,0.0,1.05,47.13,5.01,34.76,1.45,Normal
97.47,38.65,0.0,1.11,47.59,5.56,29.63,1.47,Normal
97.97,38.65,0.0,1.03,47.9,5.62,40.21,1.43,Normal
98.4,38.65,0.0,0.93,48.35,5.95,45.31,1.66,Normal
96.66,38.65,1.74,-1.31,48.9,6.15,29.48,1.75,Normal
94.78,38.65,1.88,-3.63,49.54,6.2,43.35,1.81,Normal
93.17,38.65,1.61,-3.49,50.02,6.35,45.88,1.61,Normal
91.44,38.65,1.73,-3.34,50.6,6.11,30.68,1.51,Normal
89.89,38.65,1.55,-3.28,50.54,6.01,30.01,1.68,Normal
88.29,38.65,1.61,-3.15,50.54,5.73,33.94,1.48,Normal
86.67,38.65,1.61,-3.22,50.42,5.87,43.49,1.16,Normal
84.98,38.65,1.69,-3.3,51.03,5.16,40.59,0.94,Normal
82.46,38.24,1.21,-2.9,51.08,4.43,27.44,0.69,Normal
81.38,37.84,1.07,-2.28,50.22,3.97,41.34,0.52,Normal
80.26,37.65,1.11,-2.18,49.73,3.99,34.2,0.5,Normal
78.74,37.6,1.52,-2.63,48.83,3.93,42.56,0.91,Normal
77.48,37.31,1.25,-2.77,48.04,4.45,27.56,1.24,Normal
75.87,37.11,1.6,-2.85,47.55,5.58,33.04,1.47,Normal
73.99,36.93,1.89,-3.48,48.07,5.98,43.15,1.66,Normal
72.03,36.87,1.95,-3.84,49.04,5.96,29.2,1.67,Normal
70.53,36.98,1.51,-3.46,48.99,5.73,38.12,1.5,BATTERY_DEGRADATION
68.72,36.79,1.8,-3.3,48.98,6.06,33.16,1.36,BATTERY_DEGRADATION
67.13,36.51,1.59,-3.38,49.55,5.23,44.52,1.29,BATTERY_DEGRADATION
65.57,36.32,1.55,-3.14,49.69,5.17,29.3,1.36,BATTERY_DEGRADATION
63.93,38.65,1.73,-3.28,49.22,5.67,43.83,1.41,BATTERY_DEGRADATION
62.23,38.24,1.67,-3.4,49.97,5.87,38.91,1.45,BATTERY_DEGRADATION
60.75,39.58,1.53,-3.2,50.47,5.6,29.79,1.48,BATTERY_DEGRADATION
59.44,39.22,1.31,-2.84,50.66,5.57,39.8,1.39,BATTERY_DEGRADATION
58.06,38.93,1.37,-2.67,50.99,5.74,33.73,1.56,BATTERY_DEGRADATION
56.7,38.51,1.34,-2.7,50.87,5.62,37.34,1.72,BATTERY_DEGRADATION
52.83,38.37,1.52,-2.85,50.5,6.08,33.4,1.24,BATTERY_DEGRADATION
53.4,38.12,1.78,-3.3,50.88,4.99,30.5,0.96,BATTERY_DEGRADATION
51.53,39.65,1.44,-3.22,50.46,5.03,27.0,0.7,BATTERY_DEGRADATION
50.36,39.21,1.24,-2.68,49.95,4.16,43.62,0.61,BATTERY_DEGRADATION
49.7,39.11,1.05,-2.29,49.44,3.88,32.49,0.44,BATTERY_DEGRADATION
48.37,38.79,1.32,-2.37,48.26,4.0,33.63,0.68,BATTERY_DEGRADATION
46.62,39.13,1.07,-2.39,47.33,4.04,34.97,0.87,BATTERY_DEGRADATION
45.88,38.96,1.43,-2.5,46.61,4.42,37.59,1.1,BATTERY_DEGRADATION
44.75,38.79,1.12,-2.55,46.72,4.85,40.89,1.08,BATTERY_DEGRADATION
42.63,38.79,1.24,-2.36,47.29,5.1,42.56,1.24,BATTERY_DEGRADATION
40.69,38.55,1.45,-2.69,47.3,5.34,43.28,1.52,BATTERY_DEGRADATION
40.25,38.25,1.79,-3.24,48.06,5.57,26.5,1.47,BATTERY_DEGRADATION
38.48,38.25,1.78,-3.57,47.9,5.75,30.48,1.35,BATTERY_DEGRADATION
36.78,38.07,1.7,-3.47,48.26,5.4,41.02,1.41,BATTERY_DEGRADATION
35.13,37.76,1.64,-3.34,48.33,5.36,37.04,1.63,BATTERY_DEGRADATION
33.28,37.7,1.83,-3.48,48.44,6.2,43.53,1.75,BATTERY_DEGRADATION
31.37,37.36,1.91,-3.74,49.22,6.06,28.65,1.65,BATTERY_DEGRADATION
27.28,37.2,1.45,-3.36,49.2,5.73,46.22,1.69,BATTERY_DEGRADATION
29.55,37.2,1.71,-3.16,49.69,6.24,46.64,1.64,Normal
27.59,37.2,1.96,-3.66,50.33,6.27,34.06,1.66,Normal
26.01,37.2,1.58,-3.54,50.87,6.11,41.94,1.21,Normal
24.58,37.2,1.43,-3.01,51.34,5.42,28.85,0.93,Normal
23.28,37.2,1.31,-2.73,50.74,5.13,42.96,0.77,Normal
21.87,37.2,1.41,-2.71,50.6,4.57,26.56,0.66,Normal
20.43,37.2,1.44,-2.85,50.14,4.97,32.71,0.52,Normal
18.9,37.2,1.53,-2.97,50.07,4.56,33.54,0.59,Normal
19.8,37.2,0.0,-0.63,49.39,4.33,41.74,0.83,Normal
20.84,37.2,0.0,1.94,49.01,5.23,29.49,1.03,Normal
21.86,37.2,0.0,2.06,48.93,5.45,41.29,1.33,Normal
22.78,37.2,0.0,1.94,49.11,6.1,33.06,1.32,Normal
23.95,37.2,0.0,2.09,49.64,5.97,28.99,1.47,Normal
24.98,37.2,0.0,2.2,50.04,5.93,38.95,1.45,Normal
26.01,37.2,0.0,2.06,56.18,6.07,45.19,1.62,Normal
27.05,37.2,0.0,2.07,50.54,6.11,34.99,1.58,Normal
27.89,37.2,0.0,1.88,50.79,5.7,31.66,1.43,Normal
28.71,37.2,0.0,1.66,50.81,5.29,33.8,1.62,Normal
29.79,37.2,0.0,1.9,50.72,6.21,39.26,1.62,Normal
